txt_file, frame_id, label
3, 11354, 2
3, 11438, 2
3, 11450, 2
3, 11462, 2
3, 11474, 2
3, 16538, 2
3, 16550, 2
3, 16562, 2
3, 16574, 2
3, 16586, 2
3, 16598, 2
3, 16610, 2
3, 16622, 2
3, 16634, 2
3, 16646, 2
3, 16658, 2
3, 16670, 2
3, 16682, 2
3, 16694, 2
3, 16706, 2
3, 16718, 2
3, 16730, 2
3, 16742, 2
3, 16754, 2
3, 16766, 2
3, 16778, 2
3, 16790, 2
3, 16802, 2
3, 16814, 2
3, 16826, 2
3, 16838, 2
3, 16850, 2
3, 16862, 2
3, 16874, 2
3, 16886, 2
3, 16910, 2
3, 16922, 2
3, 17078, 2
3, 17090, 2
3, 17102, 2
3, 17114, 2
3, 17126, 2
3, 17138, 2
3, 17150, 2
3, 17186, 2
3, 17198, 2
3, 17210, 2
3, 17222, 2
3, 17234, 2
3, 17246, 2
3, 17258, 2
3, 17270, 2
3, 17282, 2
3, 17294, 2
3, 17306, 2
3, 17318, 2
3, 17330, 2
3, 17342, 2
3, 17354, 2
3, 17366, 2
3, 17378, 2
3, 17390, 2
3, 17402, 2
3, 17414, 2
3, 17426, 2
3, 17450, 2
3, 17462, 2
3, 17474, 2
3, 17486, 2
3, 17498, 2
3, 17510, 2
3, 17522, 2
3, 17534, 2
3, 17546, 2
3, 17594, 2
3, 17606, 2
3, 17618, 2
3, 17630, 2
3, 17642, 2
3, 17654, 2
3, 17666, 2
3, 17678, 2
3, 17690, 2
3, 17714, 2
3, 17726, 2
3, 17738, 2
3, 17750, 2
3, 17762, 2
3, 17774, 2
3, 17786, 2
3, 17798, 2
3, 17834, 2
3, 17846, 2
3, 17858, 2
3, 17870, 2
3, 17882, 2
3, 17894, 2
3, 17906, 2
3, 17918, 2
3, 17930, 2
3, 17942, 2
3, 17954, 2
3, 17966, 2
3, 17978, 2
3, 17990, 2
3, 18002, 2
3, 18014, 2
3, 18026, 2
3, 18038, 2
3, 18050, 2
3, 18062, 2
3, 18074, 2
3, 18086, 2
3, 18098, 2
3, 18110, 2
3, 18122, 2
3, 18134, 2
3, 18146, 2
3, 18158, 2
3, 18170, 2
3, 18182, 2
3, 18194, 2
3, 18206, 2
3, 18218, 2
3, 18230, 2
3, 18242, 2
3, 18254, 2
3, 18326, 2
3, 18338, 2
3, 18350, 2
3, 18362, 2
3, 18506, 2
3, 18518, 2
3, 18530, 2
3, 18542, 2
3, 18554, 2
3, 18566, 2
3, 18590, 2
3, 18650, 2
3, 18662, 2
3, 18674, 2
3, 18710, 2
3, 18722, 2
3, 18734, 2
3, 18746, 2
3, 18758, 2
3, 18770, 2
3, 18782, 2
3, 18794, 2
3, 18806, 2
3, 18818, 2
3, 18830, 2
3, 18842, 2
3, 18854, 2
3, 18866, 2
3, 18878, 2
3, 18890, 2
3, 18902, 2
3, 18914, 2
3, 18926, 2
3, 18938, 2
3, 18950, 2
3, 18962, 2
3, 18974, 2
3, 18986, 2
3, 19118, 2
3, 19130, 2
3, 19142, 2
3, 19154, 2
3, 19178, 2
3, 19190, 2
3, 19226, 2
3, 19238, 2
3, 19334, 2
3, 19346, 2
3, 19358, 2
3, 19370, 2
3, 19382, 2
3, 19394, 2
3, 19406, 2
3, 26606, 2
3, 26618, 2
3, 26630, 2
3, 26642, 2
3, 26654, 2
3, 26666, 2
3, 26678, 2
3, 26690, 2
3, 26702, 2
3, 26714, 2
3, 26726, 2
3, 26738, 2
3, 26750, 2
3, 26762, 2
3, 26774, 2
3, 26786, 2
3, 26798, 2
3, 26810, 2
3, 26822, 2
3, 26834, 2
3, 26846, 2
3, 26858, 2
3, 26882, 2
3, 26906, 2
3, 26918, 2
3, 26930, 2
3, 26942, 2
3, 26954, 2
3, 26966, 2
3, 26978, 2
3, 26990, 2
3, 27002, 2
3, 27014, 2
3, 27026, 2
3, 27038, 2
3, 27050, 2
3, 27062, 2
3, 27434, 2
3, 27470, 2
3, 27482, 2
3, 27494, 2
3, 27506, 2
3, 27518, 2
3, 27530, 2
3, 27542, 2
3, 27554, 2
3, 27566, 2
3, 27578, 2
3, 27590, 2
3, 27602, 2
3, 27614, 2
3, 27626, 2
3, 27638, 2
3, 27650, 2
3, 27662, 2
3, 27674, 2
3, 27686, 2
3, 27698, 2
3, 27710, 2
3, 27722, 2
3, 27734, 2
3, 27746, 2
3, 27758, 2
3, 27770, 2
3, 27782, 2
3, 27794, 2
3, 27806, 2
3, 27818, 2
3, 27830, 2
3, 27842, 2
3, 27854, 2
3, 27866, 2
3, 27878, 2
3, 27890, 2
3, 27902, 2
3, 27914, 2
3, 27926, 2
3, 27938, 2
3, 27950, 2
3, 27962, 2
3, 27974, 2
3, 27986, 2
3, 27998, 2
3, 28010, 2
3, 28022, 2
3, 28034, 2
3, 28046, 2
3, 28058, 2
3, 28070, 2
3, 28082, 2
3, 28094, 2
3, 28130, 2
3, 28142, 2
3, 28154, 2
3, 28166, 2
3, 28178, 2
3, 28190, 2
3, 28202, 2
3, 28214, 2
3, 28226, 2
3, 28238, 2
3, 28250, 2
3, 28262, 2
3, 28274, 2
3, 28286, 2
3, 28298, 2
3, 28310, 2
3, 28322, 2
3, 28334, 2
3, 28346, 2
3, 28358, 2
3, 28370, 2
3, 28382, 2
3, 28418, 2
3, 28430, 2
3, 29330, 2
3, 29342, 2
3, 29354, 2
3, 29366, 2
3, 29378, 2
3, 29390, 2
3, 29402, 2
3, 29414, 2
3, 29426, 2
3, 29438, 2
3, 29450, 2
3, 29462, 2
3, 29474, 2
3, 29486, 2
3, 29498, 2
3, 29510, 2
3, 29522, 2
3, 29534, 2
3, 29546, 2
3, 29558, 2
3, 29570, 2
3, 29582, 2
3, 29594, 2
3, 29606, 2
3, 29618, 2
3, 29630, 2
3, 29642, 2
3, 29654, 2
3, 29666, 2
3, 29678, 2
3, 29690, 2
3, 29702, 2
3, 29714, 2
3, 29726, 2
3, 29738, 2
3, 29750, 2
3, 29762, 2
3, 29774, 2
3, 29786, 2
3, 29798, 2
3, 29810, 2
3, 29822, 2
3, 29834, 2
3, 29846, 2
3, 29858, 2
3, 29870, 2
3, 29882, 2
3, 29894, 2
3, 29906, 2
3, 29918, 2
3, 29930, 2
3, 29942, 2
3, 29954, 2
3, 29966, 2
3, 29978, 2
3, 29990, 2
3, 30002, 2
3, 30014, 2
3, 30026, 2
3, 30038, 2
3, 30050, 2
3, 30062, 2
3, 30074, 2
3, 30086, 2
3, 30098, 2
3, 30110, 2
3, 30122, 2
3, 30146, 2
3, 30170, 2
3, 30182, 2
3, 30206, 2
3, 30218, 2
3, 30242, 2
3, 30254, 2
3, 30266, 2
3, 30278, 2
3, 30290, 2
3, 30302, 2
3, 30326, 2
3, 30362, 2
3, 30386, 2
3, 30398, 2
3, 30410, 2
3, 30422, 2
3, 30434, 2
3, 30446, 2
3, 30458, 2
3, 31382, 2
3, 31394, 2
3, 31406, 2
3, 31418, 2
3, 31430, 2
3, 31442, 2
3, 31454, 2
3, 31466, 2
3, 31478, 2
3, 31490, 2
3, 31502, 2
3, 31514, 2
3, 31526, 2
3, 31538, 2
3, 31550, 2
3, 31562, 2
3, 31574, 2
3, 31586, 2
3, 31598, 2
3, 31610, 2
3, 31622, 2
3, 31634, 2
3, 31646, 2
3, 31658, 2
3, 31670, 2
3, 31682, 2
3, 31694, 2
3, 31706, 2
3, 31718, 2
3, 31730, 2
3, 31742, 2
3, 31754, 2
3, 31766, 2
3, 31778, 2
3, 31790, 2
3, 31802, 2
3, 31814, 2
3, 31826, 2
3, 31838, 2
3, 31850, 2
3, 31862, 2
3, 31874, 2
3, 31886, 2
3, 31898, 2
3, 31910, 2
3, 31922, 2
3, 31934, 2
3, 31946, 2
3, 31958, 2
3, 31970, 2
3, 31982, 2
3, 31994, 2
3, 32006, 2
3, 32018, 2
3, 32030, 2
3, 32042, 2
3, 32054, 2
3, 32066, 2
3, 32078, 2
3, 32090, 2
3, 32102, 2
3, 32114, 2
3, 32126, 2
3, 32138, 2
3, 32150, 2
3, 32162, 2
3, 32174, 2
3, 32186, 2
3, 32198, 2
3, 32210, 2
3, 32222, 2
3, 32234, 2
3, 32246, 2
3, 32258, 2
3, 32270, 2
3, 32282, 2
3, 32294, 2
3, 32306, 2
3, 32318, 2
3, 32330, 2
3, 32342, 2
3, 32354, 2
3, 32366, 2
3, 32378, 2
3, 32390, 2
3, 32402, 2
3, 32414, 2
3, 32426, 2
3, 32438, 2
3, 32450, 2
3, 32462, 2
3, 32474, 2
3, 32486, 2
3, 32510, 2
3, 32522, 2
3, 32534, 2
3, 32546, 2
3, 32558, 2
3, 32570, 2
3, 32582, 2
3, 32594, 2
3, 32618, 2
3, 32630, 2
3, 32642, 2
3, 32654, 2
3, 32666, 2
3, 32678, 2
3, 32690, 2
3, 32702, 2
3, 32714, 2
3, 32726, 2
3, 32738, 2
3, 32750, 2
3, 32762, 2
3, 32774, 2
3, 32786, 2
3, 32798, 2
3, 32810, 2
3, 32822, 2
3, 32834, 2
3, 32846, 2
3, 32858, 2
3, 32870, 2
3, 32882, 2
3, 32894, 2
3, 32906, 2
3, 32918, 2
3, 32930, 2
3, 32942, 2
3, 32954, 2
3, 32966, 2
3, 32978, 2
3, 32990, 2
3, 33002, 2
3, 33014, 2
3, 33026, 2
3, 33038, 2
3, 33050, 2
3, 33062, 2
3, 33074, 2
3, 33086, 2
3, 33098, 2
3, 33110, 2
3, 33122, 2
3, 33134, 2
3, 33146, 2
3, 33158, 2
3, 33170, 2
3, 33182, 2
3, 33194, 2
3, 33206, 2
3, 33218, 2
3, 33230, 2
3, 33242, 2
3, 33254, 2
3, 33266, 2
3, 33278, 2
3, 33290, 2
3, 33302, 2
3, 33314, 2
3, 33326, 2
3, 33338, 2
3, 33350, 2
3, 33362, 2
3, 33374, 2
3, 33386, 2
3, 33398, 2
3, 33410, 2
3, 33422, 2
3, 33434, 2
3, 33446, 2
3, 33458, 2
3, 33470, 2
3, 33482, 2
3, 33494, 2
3, 33506, 2
3, 33518, 2
3, 33530, 2
3, 33542, 2
3, 33554, 2
3, 33566, 2
3, 33578, 2
3, 33590, 2
3, 33602, 2
3, 33614, 2
3, 33626, 2
3, 33638, 2
3, 33650, 2
3, 33662, 2
3, 33674, 2
3, 33686, 2
3, 33698, 2
3, 33710, 2
3, 33722, 2
3, 33734, 2
3, 33746, 2
3, 33758, 2
3, 33770, 2
3, 36350, 2
3, 36362, 2
3, 36374, 2
3, 36386, 2
3, 36422, 2
3, 36434, 2
3, 36446, 2
3, 37154, 2
3, 37166, 2
3, 37178, 2
3, 37298, 2
3, 37322, 2
1, 32044, 0
1, 11236, 0
1, 11248, 0
1, 10396, 0
