txt_file, frame_id, label
1, 16804, 1
1, 38332, 1
2, 38341, 1
2, 7885, 1
3, 9314, 1
3, 9386, 1
1, 10108, 2
1, 19552, 2
1, 1648, 2
2, 13945, 2
2, 20473, 2
2, 19885, 2
2, 36481, 2
2, 22033, 2
2, 35101, 2
2, 13033, 2
2, 14053, 2
2, 11929, 2
2, 35641, 2
2, 16885, 2
2, 22381, 2
2, 12541, 2
2, 20749, 2
2, 12973, 2
2, 35977, 2
3, 28322, 2
3, 32798, 2
3, 32774, 2
3, 19382, 2
3, 28034, 2
3, 18746, 2
3, 18206, 2
3, 17078, 2
3, 17714, 2
3, 17498, 2
3, 36362, 2
3, 32162, 2
3, 30074, 2
3, 19370, 2
3, 18950, 2
3, 29714, 2
1, 20728, 4
1, 7972, 4
1, 13156, 4
1, 21352, 4
1, 5104, 4
1, 748, 4
1, 28204, 4
1, 12532, 4
1, 34408, 4
1, 35860, 4
1, 35548, 4
1, 20248, 4
1, 2056, 4
1, 8404, 4
1, 20020, 4
1, 23284, 4
1, 28780, 4
1, 33304, 4
1, 27964, 4
1, 28384, 4
1, 7804, 4
1, 11548, 4
1, 13504, 4
1, 23788, 4
1, 23680, 4
1, 35392, 4
1, 35908, 4
1, 26320, 4
1, 21316, 4
1, 3796, 4
1, 15508, 4
1, 2764, 4
1, 20920, 4
1, 13324, 4
1, 24316, 4
1, 13240, 4
1, 26836, 4
1, 8476, 4
1, 12124, 4
1, 23296, 4
1, 22312, 4
1, 7888, 4
1, 33184, 4
1, 26500, 4
1, 27472, 4
1, 38572, 4
1, 32344, 4
1, 23644, 4
1, 27832, 4
1, 7840, 4
1, 7324, 4
1, 6952, 4
2, 11305, 4
2, 38257, 4
2, 38125, 4
2, 16513, 4
2, 26833, 4
2, 38101, 4
2, 33505, 4
2, 6493, 4
2, 5053, 4
2, 24577, 4
2, 18865, 4
2, 8533, 4
2, 11569, 4
2, 10393, 4
2, 25549, 4
2, 11917, 4
2, 26209, 4
2, 2233, 4
2, 9265, 4
2, 18145, 4
2, 38677, 4
2, 8065, 4
2, 26713, 4
2, 28297, 4
2, 4633, 4
2, 26017, 4
2, 16081, 4
2, 25909, 4
2, 34105, 4
2, 5113, 4
2, 7993, 4
2, 25777, 4
2, 18781, 4
2, 1405, 4
2, 25153, 4
2, 26449, 4
2, 18181, 4
2, 18049, 4
3, 24242, 4
3, 7958, 4
3, 15638, 4
3, 21410, 4
3, 7298, 4
3, 1898, 4
3, 806, 4
3, 13670, 4
3, 25442, 4
3, 254, 4
3, 1454, 4
3, 12422, 4
3, 4670, 4
3, 14462, 4
3, 29162, 4
3, 13478, 4
3, 11978, 4
3, 31058, 4
3, 15374, 4
3, 3386, 4
3, 20942, 4
3, 4298, 4
3, 16010, 4
3, 19034, 4
3, 1298, 4
3, 6374, 4
3, 19526, 4
3, 19610, 4
3, 50, 4
3, 15518, 4
3, 36410, 4
3, 21038, 4
3, 38414, 4
3, 19658, 4
3, 25106, 4
